category,filename,duration_sec,sample_rate,spectrogram_exists
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_194401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_194401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_194401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_215601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_215601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_215601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_230201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_230201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_230201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_232401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_232401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_232401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_234601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_234601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161004_234601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_000801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_000801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_000801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_003001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_003001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_003001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_005201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_005201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_005201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_011401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_011401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_011401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_013601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_013601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_013601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_015801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_015801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_015801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_022001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_022001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_022001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_024201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_024201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_024201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_030401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_030401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_030401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_032601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_032601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_032601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_034801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_034801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_034801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_041001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_041001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_041001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_043201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_043201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_043201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_045401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_045401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_045401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_051601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_051601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_051601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_053801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_053801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_053801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_060001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_060001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_060001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_072801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_072801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_072801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_081201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_081201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_081201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_113001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_113001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_113001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_132001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_132001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_132001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_134201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_134201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_134201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_140401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_140401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_140401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_142601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_142601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_142601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_144801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_144801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_144801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_151001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_151001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_151001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_153201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_153201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_155401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_155401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_155401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_170001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_170001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_170001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_172201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_172201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_172201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_174401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_174401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_174401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_180601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_180601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_182801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_182801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_182801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_185001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_185001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_185001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_191201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_191201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_191201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_193401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_193401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_193401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_195601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_195601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_195601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_201801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_201801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_201801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_204001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_204001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_204001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_210201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_210201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_210201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_212401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_212401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_212401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_214601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_214601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_214601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_220801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_220801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_220801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_223001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_223001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_223001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301165__0__20161005_225201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_000401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_000401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_000401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_002601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_002601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_002601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_004801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_004801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_004801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_015401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_015401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_015401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_021601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_021601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_021601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_023801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_023801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_023801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_053401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_053401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_053401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_055601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_055601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_055601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_064001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_064001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_064001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_072401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_072401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_072401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_074601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_074601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_074601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_083001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_083001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_083001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_093601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_093601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_093601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_110401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_110401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_110401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_112601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_112601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_112601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_114801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_114801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_114801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_131601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_131601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_131601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_140001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_140001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_140001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_180201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_180201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_180201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_182401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_182401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_182401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_184601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_184601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_184601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_190801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_190801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_190801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_203601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_203601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_203601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_205801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_205801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_205801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_220401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_220401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_220401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_222601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_222601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_222601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_224801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_224801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_224801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_231001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_231001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161001_231001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_025001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_025001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_025001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_044001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_044001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_044001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_050201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_050201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_050201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_052401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_052401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_052401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_054601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_054601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_054601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_060801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_060801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_060801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_063001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_063001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161002_063001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_011201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_011201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_011201_3.wav,60.0,96000,True
